CELL_LINE_NAME,Compound1_name,Compound2_name,combo_MaxE,HSA_matrix,label
647V,AZD5153,AZD5991,0.586714649,0.009881626,0
647V,AZD5153,AZD6738,0.78865465,0.097028354,0
647V,AZD5153,Selumetinib,0.609719254,0.110146124,1
647V,AZD5153,Venetoclax,0.462547537,-0.016596633,0
647V,AZD5991,AZD0156,0.877743204,0.026813682,0
647V,AZD5991,AZD1775,0.977994718,0.095795488,0
647V,AZD5991,AZD2811,0.834165407,0.103513065,1
647V,AZD5991,AZD6738,0.920455467,0.102293546,1
647V,AZD5991,AZD7648,0.719086906,0.036076565,0
647V,AZD5991,AZD8186,0.80180193,0.066259249,0
647V,AZD5991,Capivasertib,0.67592306,0.001465936,0
647V,AZD5991,Selumetinib,0.909655097,0.093467141,0
647V,AZD5991,Venetoclax,0.618383809,-0.015593537,0
647V,AZD6738,Olaparib,0.609558751,0.082192425,0
647V,AZD7648,AZD0156,0.222077448,0.043524883,0
647V,AZD7648,AZD1775,0.520002323,0.030872439,0
647V,AZD7648,AZD2811,0.261552869,0.066598832,0
647V,AZD7648,AZD6738,0.584605296,0.104066844,1
647V,AZD7648,Olaparib,0.219252258,-0.002940227,0
647V,Capivasertib,AZD1390,0.220090083,-0.012454769,0
647V,Capivasertib,AZD2811,0.309339593,-0.004626106,0
647V,Capivasertib,AZD5153,0.501894427,-0.032454387,0
647V,Capivasertib,AZD6738,0.760206885,0.025624358,0
647V,Capivasertib,Palbociclib,0.276460781,0.036219142,0
647V,Capivasertib,Selumetinib,0.299952668,0.025988796,0
647V,Dasatinib,Trametinib,0.483120577,0.026014725,0
647V,Doxorubicin,AZD7648,0.957837706,0.11828333,1
647V,Gefitinib,AZD1390,0.08542603,-0.052464033,0
647V,Lapatinib,Crizotinib,0.905777947,0.038502495,0
647V,Palbociclib,AZD4320,0.210703158,-0.019706417,0
647V,Palbociclib,AZD5991,0.116784758,-0.026363864,0
647V,Palbociclib,Selumetinib,0.206034268,-0.016626878,0
647V,Palbociclib,Venetoclax,0.098010908,-0.029907672,0
647V,Prexasertib,AZD0156,0.670730074,-0.046036749,0
647V,Prexasertib,AZD1775,0.92553622,0.263322011,1
647V,Prexasertib,AZD6738,0.70303156,0.011808933,0
647V,Prexasertib,AZD7648,0.756854852,0.005903461,0
647V,Prexasertib,Olaparib,0.843017189,0.065077711,0
647V,Prexasertib,SN-38,1.0,0.055654484,0
647V,SG3199,Olaparib,0.275900739,-0.022379509,0
647V,SN-38,AZD0156,0.98536909,0.033531102,0
647V,Savolitinib,AZD4320,0.149819672,-0.017997763,0
647V,Savolitinib,AZD5991,0.232597746,-0.030803415,0
647V,Savolitinib,Venetoclax,0.071613642,-0.041179722,0
647V,Selumetinib,AZD1390,0.154391717,-0.02991407,0
647V,Selumetinib,AZD1775,0.651108291,0.007995908,0
647V,Selumetinib,AZD2811,0.393581851,0.02157237,0
647V,Selumetinib,AZD6738,0.75689097,0.043301584,0
647V,Trametinib,Taselisib,0.455590102,0.115643231,0
647V,Venetoclax,AZD0156,0.195733866,0.004762195,0
647V,Venetoclax,AZD1775,0.612357061,-0.019302285,0
647V,Venetoclax,AZD2811,0.245004821,0.060927444,0
647V,Venetoclax,AZD6738,0.69749127,-0.017729459,0
647V,Venetoclax,AZD7648,0.209188446,0.035291926,0
647V,Venetoclax,AZD8186,0.169762306,0.002813723,0
647V,Venetoclax,Alisertib,0.31668445,-0.003919398,0
647V,Venetoclax,Capivasertib,0.21814254,-0.01796831,0
647V,Venetoclax,Selumetinib,0.13300833,-0.001751827,0
697,AZD0156,AZD1775,1.0,0.039755263,0
697,AZD0156,AZD2811,1.0,-0.000558578,0
697,AZD0156,AZD6738,1.0,0.018639898,0
697,AZD0156,Olaparib,0.969888791,0.227648747,1
697,AZD1775,AZD6738,1.0,0.080864882,0
697,AZD1775,Capivasertib,1.0,0.072021345,0
697,AZD1775,Olaparib,1.0,0.111867414,1
697,AZD2811,AZD1775,1.0,0.049374582,0
697,AZD2811,AZD6738,1.0,0.029484244,0
697,AZD2811,Olaparib,1.0,0.043033177,0
697,AZD4320,AZD0156,1.0,0.006367562,0
697,AZD4320,AZD1775,1.0,0.091940043,0
697,AZD4320,AZD2811,1.0,0.031119037,0
697,AZD4320,AZD6738,1.0,0.042630983,0
697,AZD4320,AZD7648,1.0,-0.008216737,0
697,AZD4320,AZD8186,1.0,0.010915537,0
697,AZD4320,Capivasertib,1.0,-0.001630638,0
697,AZD4320,Selumetinib,1.0,0.113656771,1
697,AZD5153,AZD1775,1.0,0.009328744,0
697,AZD5153,AZD2811,1.0,0.035827921,0
697,AZD5153,AZD4320,1.0,-0.027476627,0
697,AZD5153,AZD5991,1.0,-0.010053219,0
697,AZD5153,AZD6738,1.0,0.037505445,0
697,AZD5153,Selumetinib,1.0,-0.002758403,0
697,AZD5153,Venetoclax,1.0,0.012313984,0
697,AZD5991,AZD0156,1.0,-0.026159382,0
697,AZD5991,AZD1775,1.0,0.01434556,0
697,AZD5991,AZD2811,1.0,0.027580953,0
697,AZD5991,AZD6738,1.0,0.036247593,0
697,AZD5991,AZD7648,1.0,-0.039144334,0
697,AZD5991,AZD8186,0.978288191,-0.051080714,0
697,AZD5991,Capivasertib,1.0,-0.013901883,0
697,AZD5991,Selumetinib,1.0,-0.023014211,0
697,AZD5991,Venetoclax,1.0,-0.02771266,0
697,AZD6738,Olaparib,1.0,0.035189273,0
697,AZD7648,AZD0156,0.486309466,-0.000260147,0
697,AZD7648,AZD1775,1.0,0.025084889,0
697,AZD7648,AZD2811,1.0,0.034452377,0
697,AZD7648,AZD6738,1.0,0.009672233,0
697,AZD7648,Olaparib,0.98802542,0.025031027,0
697,Capivasertib,AZD1390,0.590380652,-0.011337846,0
697,Capivasertib,AZD2811,1.0,-0.012617016,0
697,Capivasertib,AZD5153,0.985126409,-0.03415378,0
697,Capivasertib,AZD6738,1.0,0.027655031,0
697,Capivasertib,Palbociclib,0.838426013,-0.074181235,0
697,Capivasertib,Selumetinib,0.617063601,-0.128361991,0
697,Dasatinib,Trametinib,0.707746551,-0.011358843,0
697,Doxorubicin,AZD7648,1.0,0.115547432,1
697,Gefitinib,AZD1390,0.421699617,-0.071119156,0
697,Lapatinib,Crizotinib,0.995788424,0.052273139,0
697,Palbociclib,AZD4320,1.0,-0.026205893,0
697,Palbociclib,AZD5991,1.0,-0.02218559,0
697,Palbociclib,Selumetinib,0.833095006,-0.055206109,0
697,Palbociclib,Venetoclax,1.0,-0.024734992,0
697,Prexasertib,AZD0156,1.0,-0.000931026,0
697,Prexasertib,AZD1775,1.0,0.062592903,0
697,Prexasertib,AZD6738,1.0,0.030147909,0
697,Prexasertib,AZD7648,1.0,-0.01416936,0
697,Prexasertib,Olaparib,1.0,0.062251975,0
697,Prexasertib,SN-38,1.0,0.029212323999999998,0
697,SG3199,Olaparib,0.983921869,0.046746241,0
697,SN-38,AZD0156,1.0,0.082565384,0
697,SN-38,Olaparib,1.0,0.112430885,1
697,Savolitinib,AZD4320,1.0,-0.030381893,0
697,Savolitinib,AZD5991,1.0,-0.042011682,0
697,Savolitinib,Venetoclax,1.0,-0.101429323,0
697,Selumetinib,AZD1390,0.372901532,-0.013644971,0
697,Selumetinib,AZD1775,1.0,0.040593444,0
697,Selumetinib,AZD2811,1.0,0.034205313,0
697,Selumetinib,AZD6738,1.0,0.063903263,0
697,Trametinib,Taselisib,0.65303632,0.138001931,1
697,Venetoclax,AZD0156,0.988369255,0.017215023,0
697,Venetoclax,AZD1775,1.0,0.090182529,0
697,Venetoclax,AZD2811,1.0,0.038809202,0
697,Venetoclax,AZD6738,1.0,0.033191715,0
697,Venetoclax,AZD7648,0.982586758,0.008516019,0
697,Venetoclax,AZD8186,0.985776207,-0.032088059,0
697,Venetoclax,Alisertib,1.0,0.046442549,0
697,Venetoclax,Capivasertib,0.987539479,0.005376934,0
697,Venetoclax,Selumetinib,1.0,0.00993425,0
769P,AZD0156,AZD1775,0.766207003,0.01247944,0
769P,AZD0156,AZD2811,0.080557231,-0.02629105,0
769P,AZD0156,AZD6738,0.840131696,0.038259433,0
769P,AZD0156,Olaparib,0.160261812,0.00257216,0
769P,AZD1775,AZD6738,0.846848926,0.087951243,0
769P,AZD1775,Capivasertib,0.66522652,-0.0279519,0
769P,AZD1775,Gemcitabine,0.868001185,0.046011553,0
769P,AZD1775,Olaparib,0.715775028,-0.033585692,0
769P,AZD1775,SN-38,0.880898335,0.062420439,0
769P,AZD2811,AZD1775,0.631756906,-0.011784819,0
769P,AZD2811,AZD6738,0.850189956,0.013241626,0
769P,AZD2811,Olaparib,0.144423664,-0.007914525,0
769P,AZD4320,AZD0156,0.719356482,-0.021452771,0
769P,AZD4320,AZD1775,0.96231517,0.061507952,0
769P,AZD4320,AZD2811,0.751951085,0.033067364,0
769P,AZD4320,AZD6738,0.966376253,0.044184654,0
769P,AZD4320,AZD7648,0.574252231,-0.035283724,0
769P,AZD4320,AZD8186,0.341221154,0.046561581,0
769P,AZD4320,Capivasertib,0.576229802,-0.027741152,0
769P,AZD4320,Gemcitabine,0.903102008,-0.015029662,0
769P,AZD4320,Lapatinib,0.98907231,0.03833416,0
769P,AZD4320,Paclitaxel,0.957664082,-0.004823988,0
769P,AZD4320,Selumetinib,0.360185453,0.068068073,0
769P,AZD5153,AZD1775,0.956388112,0.059443533,0
769P,AZD5153,AZD2811,0.71115692,0.001330668,0
769P,AZD5153,AZD5991,0.726826819,-0.056005399,0
769P,AZD5153,AZD6738,0.977244912,0.093439492,0
769P,AZD5153,Selumetinib,0.658987621,0.019438749,0
769P,AZD5153,Venetoclax,0.70072852,-0.032146414,0
769P,AZD5991,AZD0156,0.243503529,0.006867494,0
769P,AZD5991,AZD1775,0.857680491,-0.023864756,0
769P,AZD5991,AZD2811,0.327903422,-0.010731668,0
769P,AZD5991,AZD6738,0.796976133,-0.001423752,0
769P,AZD5991,AZD7648,0.319604688,-0.009141303,0
769P,AZD5991,AZD8186,0.223268743,-0.007996429,0
769P,AZD5991,Capivasertib,0.145649092,-0.022039028,0
769P,AZD5991,Gemcitabine,0.701438412,-0.043593768,0
769P,AZD5991,Lapatinib,0.916975676,0.044223928,0
769P,AZD5991,Paclitaxel,0.788554067,0.006059382,0
769P,AZD5991,Selumetinib,0.226658864,-0.015682136,0
769P,AZD5991,Venetoclax,0.122024185,-0.021320794,0
769P,AZD6738,Carboplatin,0.877560528,-0.011298428,0
769P,AZD6738,Gemcitabine,0.865427131,0.018607495,0
769P,AZD6738,Olaparib,0.756113574,-0.040132365,0
769P,AZD7648,AZD0156,0.264179045,0.005602901,0
769P,AZD7648,AZD1775,0.828928866,0.034597644,0
769P,AZD7648,AZD2811,0.415647499,0.056103749,0
769P,AZD7648,AZD6738,0.818641152,0.040536959,0
769P,AZD7648,Etoposide,0.750549711,0.114662728,1
769P,AZD7648,Olaparib,0.231817985,-0.01324483,0
769P,AZD8186,AZD5363,0.337585089,-0.013956364,0
769P,AZD8186,Palbociclib,0.755252238,0.071625982,0
769P,Capivasertib,AZD1390,0.339551331,-0.013262161,0
769P,Capivasertib,AZD2811,0.422480875,0.008758249,0
769P,Capivasertib,AZD5153,0.729261067,0.08550657,0
769P,Capivasertib,AZD6738,0.879910135,0.010994576,0
769P,Capivasertib,Palbociclib,0.772929411,0.017779173,0
769P,Capivasertib,Selumetinib,0.42624307,0.039148506,0
769P,Crizotinib,Dasatinib,0.961324974,0.018617353,0
769P,Crizotinib,Selumetinib,0.875354673,0.004483378,0
769P,Dasatinib,Trametinib,0.814017963,0.020669333,0
769P,Doxorubicin,AZD7648,0.705718049,0.10639759,1
769P,Gefitinib,AZD1390,0.442448178,-0.051738247,0
769P,Lapatinib,Crizotinib,0.965500089,0.027999485,0
769P,Lapatinib,MK-2206,0.9783453,0.066852828,0
769P,Lapatinib,Selumetinib,0.944693987,0.069244941,0
769P,Olaparib,AZD4320,0.678379174,0.014573406,0
769P,Olaparib,AZD5153,0.709133762,0.004049672,0
769P,Olaparib,AZD5991,0.260712026,0.020564484,0
769P,Olaparib,Venetoclax,0.283771263,0.021319295,0
769P,Palbociclib,AZD5991,0.785774622,0.01394301,0
769P,Palbociclib,Selumetinib,0.808885253,0.074483952,0
769P,Palbociclib,Venetoclax,0.814017963,0.003981817,0
769P,Prexasertib,AZD0156,0.898229914,0.05308355,0
769P,Prexasertib,AZD1775,0.867420495,0.10489408,1
769P,Prexasertib,AZD6738,0.836611075,0.074809797,0
769P,Prexasertib,AZD7648,0.818641152,-0.010024524,0
769P,Prexasertib,Olaparib,0.751166643,-0.099433533,0
769P,Prexasertib,SN-38,0.7886663025,-0.01076177,0
769P,SG3199,Olaparib,0.174329431,-0.053399483,0
769P,SN-38,AZD0156,0.715978902,0.043310888,0
769P,SN-38,Olaparib,0.733948825,0.073616048,0
769P,SRA737,5-Fluorouracil,0.756093374,-0.05917508,0
769P,SRA737,AZD1775,0.900315665,0.092416582,0
769P,SRA737,Gemcitabine,0.851028514,0.033033267,0
769P,SRA737,SN-38,0.900315665,0.033429016,0
769P,Savolitinib,AZD5991,0.158069537,-0.013128409,0
769P,Savolitinib,Venetoclax,0.08239539,-0.032857965,0
769P,Selumetinib,AZD1390,0.293747933,0.026816783,0
769P,Selumetinib,AZD1775,0.904218814,-0.04195444,0
769P,Selumetinib,AZD2811,0.35637293,0.024899787,0
769P,Selumetinib,AZD6738,0.888548914,0.025958969,0
769P,Taselisib,SCH772984,0.808801702,0.110880516,1
769P,Trametinib,Taselisib,0.68097188,0.069864704,0
769P,Venetoclax,AZD0156,0.256010914,-0.013163922,0
769P,Venetoclax,AZD1775,0.744033195,0.015766602,0
769P,Venetoclax,AZD2811,0.2039093,-0.039209149,0
769P,Venetoclax,AZD6738,0.815328631,0.023161277,0
769P,Venetoclax,AZD7648,0.171001507,0.003876279,0
769P,Venetoclax,AZD8186,0.297124137,0.064615879,0
769P,Venetoclax,Alisertib,0.302603988,0.055126395,0
769P,Venetoclax,Capivasertib,0.241264091,-0.016961688,0
769P,Venetoclax,Lapatinib,0.908645671,0.107108505,1
769P,Venetoclax,Selumetinib,0.291644287,0.012372648,0
8305C,AZD0156,AZD1775,0.924044228,0.042856651,0
8305C,AZD0156,AZD2811,0.290060199,-0.055115035,0
8305C,AZD0156,AZD6738,0.505905574,-0.035161076,0
8305C,AZD0156,Olaparib,0.440690655,0.044882787,0
8305C,AZD1775,AZD6738,0.681235827,-0.031696451,0
8305C,AZD1775,Capivasertib,0.681268355,0.09132147,0
8305C,AZD1775,Gemcitabine,0.574104926,0.023876262,0
8305C,AZD1775,Olaparib,0.505905574,-0.020920092,0
8305C,AZD1775,SN-38,0.589114249,0.04063255,0
8305C,AZD2811,AZD1775,0.890375738,-0.010888859,0
8305C,AZD2811,AZD6738,0.566607675,-0.048090143,0
8305C,AZD2811,Olaparib,0.168655999,-0.017376362,0
8305C,AZD4320,AZD0156,0.559326513,-0.006518624,0
8305C,AZD4320,AZD1775,0.699804873,0.047599943,0
8305C,AZD4320,AZD2811,0.385460919,0.027317379,0
8305C,AZD4320,AZD6738,0.83356379,0.054144122,0
8305C,AZD4320,AZD7648,0.698964943,0.063092299,0
8305C,AZD4320,AZD8186,0.668699275,0.117906165,1
8305C,AZD4320,Capivasertib,0.505850944,-0.022560373,0
8305C,AZD4320,Gemcitabine,0.625357948,0.108977118,1
8305C,AZD4320,Lapatinib,0.67715014,0.001019036,0
8305C,AZD4320,Paclitaxel,0.845733021,0.118824895,1
8305C,AZD4320,Selumetinib,0.709674858,0.148873254,1
8305C,AZD5153,AZD1775,0.674299627,0.035772442,0
8305C,AZD5153,AZD2811,0.59363792,-0.000326422,0
8305C,AZD5153,AZD5991,0.545263395,-0.022001641,0
8305C,AZD5153,AZD6738,0.674299627,0.061808129,0
8305C,AZD5153,Selumetinib,0.575525598,0.04956073,0
8305C,AZD5153,Venetoclax,0.523776106,-0.044294522,0
8305C,AZD5991,AZD0156,0.325265907,0.021749878,0
8305C,AZD5991,AZD1775,0.64625931,0.050123698,0
8305C,AZD5991,AZD2811,0.365372583,0.010051309,0
8305C,AZD5991,AZD6738,0.592783741,-0.013692737,0
8305C,AZD5991,AZD7648,0.432287039,-0.029217425,0
8305C,AZD5991,AZD8186,0.587464182,-0.033475551,0
8305C,AZD5991,Capivasertib,0.318546463,0.022119242,0
8305C,AZD5991,Gemcitabine,0.374331458,-0.071221154,0
8305C,AZD5991,Lapatinib,0.345810137,-0.002500329,0
8305C,AZD5991,Paclitaxel,0.731843988,0.028940109,0
8305C,AZD5991,Selumetinib,0.512500393,-0.001542316,0
8305C,AZD5991,Venetoclax,0.378741476,0.004706994,0
8305C,AZD6738,Carboplatin,0.501132535,-0.006653242,0
8305C,AZD6738,Gemcitabine,0.721335386,0.096495595,0
8305C,AZD6738,Olaparib,0.989828365,-0.009686917,0
8305C,AZD7648,AZD0156,0.41408824,-0.010611718,0
8305C,AZD7648,AZD1775,0.699622385,0.009144598,0
8305C,AZD7648,AZD2811,0.450582696,0.020051199,0
8305C,AZD7648,AZD6738,0.608513405,0.065333227,0
8305C,AZD7648,Etoposide,0.464888836,0.007104529,0
8305C,AZD7648,Olaparib,0.310317761,-0.02131767,0
8305C,AZD8186,AZD5363,0.369049648,-0.027316774,0
8305C,AZD8186,Palbociclib,0.563596324,0.071018224,0
8305C,Capivasertib,AZD1390,0.436314952,-0.040324055,0
8305C,Capivasertib,AZD2811,0.452395597,0.04143352,0
8305C,Capivasertib,AZD5153,0.495202611,0.046454439,0
8305C,Capivasertib,AZD6738,0.682623372,0.043348171,0
8305C,Capivasertib,Palbociclib,0.468476243,0.008541219,0
8305C,Capivasertib,Selumetinib,0.527363902,0.058030335,0
8305C,Crizotinib,Dasatinib,0.842765965,0.099168733,0
8305C,Crizotinib,Selumetinib,0.801375553,0.062380396,0
8305C,Dasatinib,Trametinib,0.762914538,0.13098918,1
8305C,Doxorubicin,AZD7648,0.875800322,0.051204864,0
8305C,Gefitinib,AZD1390,0.298047073,-0.099291684,0
8305C,Lapatinib,Crizotinib,0.939577516,-0.069399415,0
8305C,Lapatinib,MK-2206,0.928875762,0.152243526,1
8305C,Lapatinib,Selumetinib,0.542522947,0.039663034,0
8305C,Olaparib,AZD4320,0.384840059,0.025957905,0
8305C,Olaparib,AZD5153,0.495262905,-0.01426272,0
8305C,Olaparib,AZD5991,0.311224829,-0.01557234,0
8305C,Olaparib,Venetoclax,0.232382808,0.000111181,0
8305C,Palbociclib,AZD5991,0.666542727,-0.018618425,0
8305C,Palbociclib,Selumetinib,0.468476243,0.06530432,0
8305C,Palbociclib,Venetoclax,0.430992091,-0.000802434,0
8305C,Prexasertib,AZD0156,0.736625474,-0.029774539,0
8305C,Prexasertib,AZD1775,0.717869613,0.136839095,1
8305C,Prexasertib,AZD6738,0.717869613,0.056033361,0
8305C,Prexasertib,AZD7648,0.723973215,-0.008895688,0
8305C,Prexasertib,Olaparib,0.784691342,-0.044578802,0
8305C,Prexasertib,SN-38,0.822758694,0.0704681805,0
8305C,SG3199,Olaparib,0.140697721,-0.060545039,0
8305C,SN-38,AZD0156,0.572082529,0.049421754,0
8305C,SN-38,Olaparib,0.626760633,0.068228667,0
8305C,SRA737,5-Fluorouracil,0.392401438,-0.001520224,0
8305C,SRA737,AZD1775,0.55287055,0.101446017,1
8305C,SRA737,Gemcitabine,0.679245961,0.06048487,0
8305C,SRA737,SN-38,0.615010345,0.023628754,0
8305C,Savolitinib,AZD5991,0.195898076,-0.03974819,0
8305C,Savolitinib,Venetoclax,0.217385365,-0.068673338,0
8305C,Selumetinib,AZD1390,0.378652531,-0.024248867,0
8305C,Selumetinib,AZD1775,0.480801528,0.035940619,0
8305C,Selumetinib,AZD2811,0.4377707,0.034071933,0
8305C,Selumetinib,AZD6738,0.53451975,0.042857783,0
8305C,Taselisib,SCH772984,0.842765965,0.11758204,1
8305C,Trametinib,Taselisib,0.944547154,0.163129502,1
8305C,Venetoclax,AZD0156,0.368943743,-0.026044213,0
8305C,Venetoclax,AZD1775,0.638767646,-0.019187231,0
8305C,Venetoclax,AZD2811,0.353695554,0.021396175,0
8305C,Venetoclax,AZD6738,0.680747226,0.007920488,0
8305C,Venetoclax,AZD7648,0.384944927,0.010851488,0
8305C,Venetoclax,AZD8186,0.44085495,-0.008682559,0
8305C,Venetoclax,Alisertib,0.626782445,-0.011602068,0
8305C,Venetoclax,Capivasertib,0.38689017,0.024854401,0
8305C,Venetoclax,Lapatinib,0.35615774,0.014449551,0
8305C,Venetoclax,Selumetinib,0.397432127,-0.014417281,0
8505C,AZD0156,AZD1775,0.126371475,-0.036313196,0
8505C,AZD0156,AZD2811,0.102331739,-0.017647477,0
8505C,AZD0156,AZD6738,0.23970679,0.012407897,0
8505C,AZD0156,Olaparib,0.39201234,0.106601835,0
8505C,AZD1775,AZD6738,0.462927772,0.016574917,0
8505C,AZD1775,Capivasertib,0.740544934,-0.024705023,0
8505C,AZD1775,Olaparib,0.318689359,0.017146274,0
8505C,AZD2811,AZD1775,0.188213604,0.004283544,0
8505C,AZD2811,AZD6738,0.27747325,-0.029584236,0
8505C,AZD2811,Olaparib,0.21225334,-0.003310363,0
8505C,AZD4320,AZD0156,0.173820541,0.004946024,0
8505C,AZD4320,AZD1775,0.186654927,0.011577865,0
8505C,AZD4320,AZD2811,0.369184686,0.060709941,0
8505C,AZD4320,AZD6738,0.590150582,-0.012983048,0
8505C,AZD4320,AZD7648,0.484459585,-0.019382368,0
8505C,AZD4320,AZD8186,0.502472644,0.053719197,0
8505C,AZD4320,Capivasertib,0.135384405,-0.144735006,0
8505C,AZD4320,Selumetinib,0.475338824,0.089062687,0
8505C,AZD5153,AZD1775,0.574356187,0.039351125,0
8505C,AZD5153,AZD2811,0.499732097,0.07684584,0
8505C,AZD5153,AZD4320,0.440689933,0.062402032,0
8505C,AZD5153,AZD5991,0.474879087,-0.015253409,0
8505C,AZD5153,AZD6738,0.807499542,0.129686291,1
8505C,AZD5153,Selumetinib,0.592995945,0.089274788,0
8505C,AZD5153,Venetoclax,0.418927284,-0.0424996,0
8505C,AZD5991,AZD0156,0.609351895,-0.125185866,0
8505C,AZD5991,AZD1775,0.269894127,0.040566919,0
8505C,AZD5991,AZD2811,0.865536953,0.131869802,1
8505C,AZD5991,AZD6738,0.340365962,0.024126521,0
8505C,AZD5991,AZD7648,0.193055364,-0.004117436,0
8505C,AZD5991,AZD8186,0.199455802,0.005330791,0
8505C,AZD5991,Capivasertib,0.157802692,-0.005277575,0
8505C,AZD5991,Selumetinib,0.420421698,0.047568948,0
8505C,AZD5991,Venetoclax,0.135384405,-0.013763385,0
8505C,AZD6738,Olaparib,0.356455819,0.01453425,0
8505C,AZD7648,AZD0156,0.188462933,0.012738746,0
8505C,AZD7648,AZD1775,0.174914367,-0.003413452,0
8505C,AZD7648,AZD2811,0.212190657,0.017035411,0
8505C,AZD7648,AZD6738,0.361331286,-0.004042472,0
8505C,AZD7648,Olaparib,0.229393779,-0.009298997,0
8505C,Capivasertib,AZD1390,0.195154581,-0.015932368,0
8505C,Capivasertib,AZD2811,0.304126095,0.042292897,0
8505C,Capivasertib,AZD5153,0.404735427,0.025065414,0
8505C,Capivasertib,AZD6738,0.474585963,0.02880626,0
8505C,Capivasertib,Palbociclib,0.18676316,-0.015927586,0
8505C,Capivasertib,Selumetinib,0.499730987,0.060181211,0
8505C,Dasatinib,Trametinib,0.62826299,0.143195035,1
8505C,Doxorubicin,AZD7648,0.845993997,0.098942836,0
8505C,Gefitinib,AZD1390,0.095577912,-0.048530882,0
8505C,Lapatinib,Crizotinib,0.720451664,-0.001613582,0
8505C,Palbociclib,AZD4320,0.097352135,-0.062530993,0
8505C,Palbociclib,AZD5991,0.245444628,-0.142451971,0
8505C,Palbociclib,Selumetinib,0.364444913,-0.013207014,0
8505C,Palbociclib,Venetoclax,0.047032849,-0.041541327,0
8505C,Prexasertib,AZD0156,0.540973923,0.004818845,0
8505C,Prexasertib,AZD1775,0.727355375,0.113589312,1
8505C,Prexasertib,AZD6738,0.551117614,0.021725334,0
8505C,Prexasertib,AZD7648,0.483339316,0.026465922,0
8505C,Prexasertib,Olaparib,0.72171605,-0.005385378,0
8505C,Prexasertib,SN-38,0.8541404404999999,0.003232231,0
8505C,SG3199,Olaparib,0.202011499,0.005733333,0
8505C,SN-38,AZD0156,0.869721721,0.027295543,0
8505C,SN-38,Olaparib,0.849363405,0.071829583,0
8505C,Savolitinib,AZD4320,0.201300795,-0.036855596,0
8505C,Savolitinib,AZD5991,0.173324894,-0.006621803,0
8505C,Savolitinib,Venetoclax,0.120463452,-0.042789004,0
8505C,Selumetinib,AZD1390,0.583692331,-0.042491256,0
8505C,Selumetinib,AZD1775,0.425140536,0.072171525,0
8505C,Selumetinib,AZD2811,0.387828491,0.002934743,0
8505C,Selumetinib,AZD6738,0.515281493,0.144282322,1
8505C,Trametinib,Taselisib,0.495689189,0.1620998,0
8505C,Venetoclax,AZD0156,0.200413562,0.022715163,0
8505C,Venetoclax,AZD1775,0.244523777,0.002483969,0
8505C,Venetoclax,AZD2811,0.210606502,-0.000121653,0
8505C,Venetoclax,AZD6738,0.482122279,-0.000724572,0
8505C,Venetoclax,AZD7648,0.186846652,-0.000560027,0
8505C,Venetoclax,AZD8186,0.108748131,-0.017928689,0
8505C,Venetoclax,Alisertib,0.275067082,0.023063526,0
8505C,Venetoclax,Capivasertib,0.139326952,-0.017928108,0
8505C,Venetoclax,Selumetinib,0.359949058,-0.008621258,0
8MGBA,AZD0156,AZD1775,0.740042516,-0.050196007,0
8MGBA,AZD0156,AZD2811,0.215179337,0.000925799,0
8MGBA,AZD0156,AZD6738,0.833629704,0.048742818,0
8MGBA,AZD0156,Olaparib,0.400362948,0.094689439,0
8MGBA,AZD1775,AZD6738,0.91908443,0.007641886,0
8MGBA,AZD1775,Capivasertib,0.974846542,0.070792909,0
8MGBA,AZD1775,Olaparib,0.770230558,0.013951281,0
8MGBA,AZD2811,AZD1775,0.744130037,0.038241423,0
8MGBA,AZD2811,AZD6738,0.78479235,-0.005838742,0
8MGBA,AZD2811,Olaparib,0.520338289,0.042941598,0
8MGBA,AZD4320,AZD0156,0.079763052,-0.010771413,0
8MGBA,AZD4320,AZD1775,0.785063004,-0.033394427,0
